gname,platform,year,genre,publisher,global_sales,critic_score,critic_count,user_score,user_count,developer,rating,region,sales
Strider (2014),PS3,2014,Platform,Capcom,0.01,,,,,,,Europe,0
Strider (2014),PS3,2014,Platform,Capcom,0.01,,,,,,,Japan,0.01
Strider (2014),PS3,2014,Platform,Capcom,0.01,,,,,,,Other Region,0
No Fate! Only the Power of Will,X360,2010,Adventure,Alchemist,0.01,,,,,,,North America,0
No Fate! Only the Power of Will,X360,2010,Adventure,Alchemist,0.01,,,,,,,Europe,0
No Fate! Only the Power of Will,X360,2010,Adventure,Alchemist,0.01,,,,,,,Japan,0.01
No Fate! Only the Power of Will,X360,2010,Adventure,Alchemist,0.01,,,,,,,Other Region,0
Captain Morgane and the Golden Turtle,Wii,2012,Adventure,Reef Entertainment,0.01,,,,,Wizarbox,,North America,0
Captain Morgane and the Golden Turtle,Wii,2012,Adventure,Reef Entertainment,0.01,,,,,Wizarbox,,Europe,0.01
Captain Morgane and the Golden Turtle,Wii,2012,Adventure,Reef Entertainment,0.01,,,,,Wizarbox,,Japan,0
Captain Morgane and the Golden Turtle,Wii,2012,Adventure,Reef Entertainment,0.01,,,,,Wizarbox,,Other Region,0
Crows: Burning Edge,PS4,2016,Action,Namco Bandai Games,0.01,,,,,,,North America,0
Crows: Burning Edge,PS4,2016,Action,Namco Bandai Games,0.01,,,,,,,Europe,0
Crows: Burning Edge,PS4,2016,Action,Namco Bandai Games,0.01,,,,,,,Japan,0.01
Crows: Burning Edge,PS4,2016,Action,Namco Bandai Games,0.01,,,,,,,Other Region,0
Nitroplus Blasterz: Heroines Infinite Duel,PS3,2015,Fighting,Nitroplus,0.01,,,,,Marvelous Inc.,T,North America,0
Nitroplus Blasterz: Heroines Infinite Duel,PS3,2015,Fighting,Nitroplus,0.01,,,,,Marvelous Inc.,T,Europe,0
Nitroplus Blasterz: Heroines Infinite Duel,PS3,2015,Fighting,Nitroplus,0.01,,,,,Marvelous Inc.,T,Japan,0.01
Nitroplus Blasterz: Heroines Infinite Duel,PS3,2015,Fighting,Nitroplus,0.01,,,,,Marvelous Inc.,T,Other Region,0
Kurogane Kaikitan,PSV,2015,Adventure,Minato Station,0.01,,,,,,,North America,0
Kurogane Kaikitan,PSV,2015,Adventure,Minato Station,0.01,,,,,,,Europe,0
Kurogane Kaikitan,PSV,2015,Adventure,Minato Station,0.01,,,,,,,Japan,0.01
Kurogane Kaikitan,PSV,2015,Adventure,Minato Station,0.01,,,,,,,Other Region,0
"Hanayaka Kana, Ware ga Ichizoku",PSP,2010,Adventure,Idea Factory,0.01,,,,,,,North America,0
"Hanayaka Kana, Ware ga Ichizoku",PSP,2010,Adventure,Idea Factory,0.01,,,,,,,Europe,0
"Hanayaka Kana, Ware ga Ichizoku",PSP,2010,Adventure,Idea Factory,0.01,,,,,,,Japan,0.01
"Hanayaka Kana, Ware ga Ichizoku",PSP,2010,Adventure,Idea Factory,0.01,,,,,,,Other Region,0
Sengoku Hime 2 Arashi: Hyakubana Senran Tatsukaze no Gotoku,PSP,2010,Strategy,System Soft,0.01,,,,,,,North America,0
Sengoku Hime 2 Arashi: Hyakubana Senran Tatsukaze no Gotoku,PSP,2010,Strategy,System Soft,0.01,,,,,,,Europe,0
Sengoku Hime 2 Arashi: Hyakubana Senran Tatsukaze no Gotoku,PSP,2010,Strategy,System Soft,0.01,,,,,,,Japan,0.01
Sengoku Hime 2 Arashi: Hyakubana Senran Tatsukaze no Gotoku,PSP,2010,Strategy,System Soft,0.01,,,,,,,Other Region,0
Chaos;Head Noah,PSV,2014,Adventure,5pb,0.01,,,,,,,North America,0
Chaos;Head Noah,PSV,2014,Adventure,5pb,0.01,,,,,,,Europe,0
Chaos;Head Noah,PSV,2014,Adventure,5pb,0.01,,,,,,,Japan,0.01
Chaos;Head Noah,PSV,2014,Adventure,5pb,0.01,,,,,,,Other Region,0
Curse of the Amsterdam Diamond,DS,2012,Puzzle,Easy Interactive,0.01,,,,,,,North America,0
Curse of the Amsterdam Diamond,DS,2012,Puzzle,Easy Interactive,0.01,,,,,,,Europe,0.01
Curse of the Amsterdam Diamond,DS,2012,Puzzle,Easy Interactive,0.01,,,,,,,Japan,0
Curse of the Amsterdam Diamond,DS,2012,Puzzle,Easy Interactive,0.01,,,,,,,Other Region,0
Dokuro,PSV,2012,Action,GungHo,0.01,76,26,8,18,Game Arts,E10+,North America,0
Dokuro,PSV,2012,Action,GungHo,0.01,76,26,8,18,Game Arts,E10+,Europe,0
Dokuro,PSV,2012,Action,GungHo,0.01,76,26,8,18,Game Arts,E10+,Japan,0.01
Dokuro,PSV,2012,Action,GungHo,0.01,76,26,8,18,Game Arts,E10+,Other Region,0
Starry ? Sky: After Autumn,PSP,2011,Misc,Aqua Plus,0.01,,,,,,,North America,0
Starry ? Sky: After Autumn,PSP,2011,Misc,Aqua Plus,0.01,,,,,,,Europe,0
Starry ? Sky: After Autumn,PSP,2011,Misc,Aqua Plus,0.01,,,,,,,Japan,0.01
Starry ? Sky: After Autumn,PSP,2011,Misc,Aqua Plus,0.01,,,,,,,Other Region,0
Dragon Quest X: All in One Package,WiiU,2015,Role-Playing,Square Enix,0.01,,,,,,,North America,0
Dragon Quest X: All in One Package,WiiU,2015,Role-Playing,Square Enix,0.01,,,,,,,Europe,0
Dragon Quest X: All in One Package,WiiU,2015,Role-Playing,Square Enix,0.01,,,,,,,Japan,0.01
Dragon Quest X: All in One Package,WiiU,2015,Role-Playing,Square Enix,0.01,,,,,,,Other Region,0
Brothers Conflict: Precious Baby,PSV,2017,Action,Idea Factory,0.01,,,,,,,North America,0
Brothers Conflict: Precious Baby,PSV,2017,Action,Idea Factory,0.01,,,,,,,Europe,0
Brothers Conflict: Precious Baby,PSV,2017,Action,Idea Factory,0.01,,,,,,,Japan,0.01
Brothers Conflict: Precious Baby,PSV,2017,Action,Idea Factory,0.01,,,,,,,Other Region,0
Durarara!! Relay,PSV,2015,Action,Kadokawa Games,0.01,,,,,,,North America,0
Durarara!! Relay,PSV,2015,Action,Kadokawa Games,0.01,,,,,,,Europe,0
Durarara!! Relay,PSV,2015,Action,Kadokawa Games,0.01,,,,,,,Japan,0.01
Durarara!! Relay,PSV,2015,Action,Kadokawa Games,0.01,,,,,,,Other Region,0
Root Double: Before Crime After Days,X360,2012,Action,Yeti,0.01,,,,,,,North America,0
Root Double: Before Crime After Days,X360,2012,Action,Yeti,0.01,,,,,,,Europe,0
Root Double: Before Crime After Days,X360,2012,Action,Yeti,0.01,,,,,,,Japan,0.01
Root Double: Before Crime After Days,X360,2012,Action,Yeti,0.01,,,,,,,Other Region,0
ef - a fairy tale of the two.,PS2,2010,Adventure,Comfort,0.01,,,,,,,North America,0
ef - a fairy tale of the two.,PS2,2010,Adventure,Comfort,0.01,,,,,,,Europe,0
ef - a fairy tale of the two.,PS2,2010,Adventure,Comfort,0.01,,,,,,,Japan,0.01
ef - a fairy tale of the two.,PS2,2010,Adventure,Comfort,0.01,,,,,,,Other Region,0
Sonic & All-Stars Racing Transformed,PC,2013,Racing,Sega,0.01,,,,,,,North America,0
Sonic & All-Stars Racing Transformed,PC,2013,Racing,Sega,0.01,,,,,,,Europe,0.01
Sonic & All-Stars Racing Transformed,PC,2013,Racing,Sega,0.01,,,,,,,Japan,0
Sonic & All-Stars Racing Transformed,PC,2013,Racing,Sega,0.01,,,,,,,Other Region,0
FairlyLife: MiracleDays,PSP,2010,Adventure,Piacci,0.01,,,,,,,North America,0
FairlyLife: MiracleDays,PSP,2010,Adventure,Piacci,0.01,,,,,,,Europe,0
FairlyLife: MiracleDays,PSP,2010,Adventure,Piacci,0.01,,,,,,,Japan,0.01
FairlyLife: MiracleDays,PSP,2010,Adventure,Piacci,0.01,,,,,,,Other Region,0
Goat Simulator,XOne,2016,Simulation,Koch Media,0.01,53,15,6.3,63,Coffee Stain Studios,T,North America,0
Goat Simulator,XOne,2016,Simulation,Koch Media,0.01,53,15,6.3,63,Coffee Stain Studios,T,Europe,0.01
Goat Simulator,XOne,2016,Simulation,Koch Media,0.01,53,15,6.3,63,Coffee Stain Studios,T,Japan,0
Goat Simulator,XOne,2016,Simulation,Koch Media,0.01,53,15,6.3,63,Coffee Stain Studios,T,Other Region,0
Death Connection Portable,PSP,2011,Adventure,Idea Factory,0.01,,,,,,,North America,0
Death Connection Portable,PSP,2011,Adventure,Idea Factory,0.01,,,,,,,Europe,0
Death Connection Portable,PSP,2011,Adventure,Idea Factory,0.01,,,,,,,Japan,0.01
Death Connection Portable,PSP,2011,Adventure,Idea Factory,0.01,,,,,,,Other Region,0
Chaos;Child,PS4,2015,Adventure,5pb,0.01,,,,,,,North America,0
Chaos;Child,PS4,2015,Adventure,5pb,0.01,,,,,,,Europe,0
Chaos;Child,PS4,2015,Adventure,5pb,0.01,,,,,,,Japan,0.01
Chaos;Child,PS4,2015,Adventure,5pb,0.01,,,,,,,Other Region,0
Moe Moe 2-Ji Daisenryaku 2,PSP,2010,Strategy,System Soft,0.01,,,,,,,North America,0
Moe Moe 2-Ji Daisenryaku 2,PSP,2010,Strategy,System Soft,0.01,,,,,,,Europe,0
Moe Moe 2-Ji Daisenryaku 2,PSP,2010,Strategy,System Soft,0.01,,,,,,,Japan,0.01
Moe Moe 2-Ji Daisenryaku 2,PSP,2010,Strategy,System Soft,0.01,,,,,,,Other Region,0
Tsuyo Kiss 3 Portable,PSP,2012,Action,NetRevo,0.01,,,,,,,North America,0
Tsuyo Kiss 3 Portable,PSP,2012,Action,NetRevo,0.01,,,,,,,Europe,0
Tsuyo Kiss 3 Portable,PSP,2012,Action,NetRevo,0.01,,,,,,,Japan,0.01
Tsuyo Kiss 3 Portable,PSP,2012,Action,NetRevo,0.01,,,,,,,Other Region,0
Dynasty Warriors: Eiketsuden,PSV,2016,Action,Tecmo Koei,0.01,,,,,,,North America,0
Dynasty Warriors: Eiketsuden,PSV,2016,Action,Tecmo Koei,0.01,,,,,,,Europe,0
Dynasty Warriors: Eiketsuden,PSV,2016,Action,Tecmo Koei,0.01,,,,,,,Japan,0.01
Dynasty Warriors: Eiketsuden,PSV,2016,Action,Tecmo Koei,0.01,,,,,,,Other Region,0
Binary Star,PSV,2014,Adventure,Idea Factory,0.01,,,,,,,North America,0
Binary Star,PSV,2014,Adventure,Idea Factory,0.01,,,,,,,Europe,0
Binary Star,PSV,2014,Adventure,Idea Factory,0.01,,,,,,,Japan,0.01
Binary Star,PSV,2014,Adventure,Idea Factory,0.01,,,,,,,Other Region,0
Legend of Kay Anniversary,WiiU,2015,Action,Nordic Games,0.01,67,9,7.1,35,"Neon Studios, Kaiko",E10+,North America,0
Legend of Kay Anniversary,WiiU,2015,Action,Nordic Games,0.01,67,9,7.1,35,"Neon Studios, Kaiko",E10+,Europe,0.01
Legend of Kay Anniversary,WiiU,2015,Action,Nordic Games,0.01,67,9,7.1,35,"Neon Studios, Kaiko",E10+,Japan,0
Legend of Kay Anniversary,WiiU,2015,Action,Nordic Games,0.01,67,9,7.1,35,"Neon Studios, Kaiko",E10+,Other Region,0
Gakuen Hetalia,DS,2012,Adventure,Idea Factory,0.01,,,,,,,North America,0
Gakuen Hetalia,DS,2012,Adventure,Idea Factory,0.01,,,,,,,Europe,0
Gakuen Hetalia,DS,2012,Adventure,Idea Factory,0.01,,,,,,,Japan,0.01
Gakuen Hetalia,DS,2012,Adventure,Idea Factory,0.01,,,,,,,Other Region,0
Daiya no Kuni no Alice: Wonderful Mirror World,PSP,2013,Adventure,Quinrose,0.01,,,,,,,North America,0
Daiya no Kuni no Alice: Wonderful Mirror World,PSP,2013,Adventure,Quinrose,0.01,,,,,,,Europe,0
Daiya no Kuni no Alice: Wonderful Mirror World,PSP,2013,Adventure,Quinrose,0.01,,,,,,,Japan,0.01
Daiya no Kuni no Alice: Wonderful Mirror World,PSP,2013,Adventure,Quinrose,0.01,,,,,,,Other Region,0
Touch Detective 3: Does Funghi Dream of Bananas?,3DS,2014,Adventure,Success,0.01,,,,,,,North America,0
Touch Detective 3: Does Funghi Dream of Bananas?,3DS,2014,Adventure,Success,0.01,,,,,,,Europe,0
Touch Detective 3: Does Funghi Dream of Bananas?,3DS,2014,Adventure,Success,0.01,,,,,,,Japan,0.01
Touch Detective 3: Does Funghi Dream of Bananas?,3DS,2014,Adventure,Success,0.01,,,,,,,Other Region,0
Mario vs. Donkey Kong: Tipping Stars,WiiU,2015,Puzzle,Nintendo,0.01,70,26,7.4,72,"Nintendo, Nintendo Software Technology",E,North America,0
Mario vs. Donkey Kong: Tipping Stars,WiiU,2015,Puzzle,Nintendo,0.01,70,26,7.4,72,"Nintendo, Nintendo Software Technology",E,Europe,0
Mario vs. Donkey Kong: Tipping Stars,WiiU,2015,Puzzle,Nintendo,0.01,70,26,7.4,72,"Nintendo, Nintendo Software Technology",E,Japan,0.01
Mario vs. Donkey Kong: Tipping Stars,WiiU,2015,Puzzle,Nintendo,0.01,70,26,7.4,72,"Nintendo, Nintendo Software Technology",E,Other Region,0
Cities: Skylines Snowfall,PC,2016,Simulation,Paradox Development,0.01,72,16,7.1,20,Colossal Order,,North America,0
Cities: Skylines Snowfall,PC,2016,Simulation,Paradox Development,0.01,72,16,7.1,20,Colossal Order,,Europe,0.01
Cities: Skylines Snowfall,PC,2016,Simulation,Paradox Development,0.01,72,16,7.1,20,Colossal Order,,Japan,0
Cities: Skylines Snowfall,PC,2016,Simulation,Paradox Development,0.01,72,16,7.1,20,Colossal Order,,Other Region,0
R.B.I. Baseball 2016,PS4,2016,Sports,MLB.com,0.01,,,,,,,North America,0.01
R.B.I. Baseball 2016,PS4,2016,Sports,MLB.com,0.01,,,,,,,Europe,0
R.B.I. Baseball 2016,PS4,2016,Sports,MLB.com,0.01,,,,,,,Japan,0
R.B.I. Baseball 2016,PS4,2016,Sports,MLB.com,0.01,,,,,,,Other Region,0
Kamigami no Asobi InFinite,PSV,2016,Adventure,Broccoli,0.01,,,,,,,North America,0
Kamigami no Asobi InFinite,PSV,2016,Adventure,Broccoli,0.01,,,,,,,Europe,0
Kamigami no Asobi InFinite,PSV,2016,Adventure,Broccoli,0.01,,,,,,,Japan,0.01
Kamigami no Asobi InFinite,PSV,2016,Adventure,Broccoli,0.01,,,,,,,Other Region,0
Dungeons & Dragons: Neverwinter Nights - Complete,PC,2011,Misc,Atari,0.01,,,,,,,North America,0.01
Dungeons & Dragons: Neverwinter Nights - Complete,PC,2011,Misc,Atari,0.01,,,,,,,Europe,0
Dungeons & Dragons: Neverwinter Nights - Complete,PC,2011,Misc,Atari,0.01,,,,,,,Japan,0
Dungeons & Dragons: Neverwinter Nights - Complete,PC,2011,Misc,Atari,0.01,,,,,,,Other Region,0
Natsuzora no Monologue,PSP,2013,Adventure,Otomate,0.01,,,,,,,North America,0
Natsuzora no Monologue,PSP,2013,Adventure,Otomate,0.01,,,,,,,Europe,0
Natsuzora no Monologue,PSP,2013,Adventure,Otomate,0.01,,,,,,,Japan,0.01
Natsuzora no Monologue,PSP,2013,Adventure,Otomate,0.01,,,,,,,Other Region,0
The Train Giant,PC,2012,Strategy,Ascaron Entertainment,0.01,,,,,,,North America,0
The Train Giant,PC,2012,Strategy,Ascaron Entertainment,0.01,,,,,,,Europe,0.01
The Train Giant,PC,2012,Strategy,Ascaron Entertainment,0.01,,,,,,,Japan,0
The Train Giant,PC,2012,Strategy,Ascaron Entertainment,0.01,,,,,,,Other Region,0
Turbo: Super Stunt Squad,X360,2013,Sports,D3Publisher,0.01,,,4.5,10,Monkey Bar Games,E,North America,0
Turbo: Super Stunt Squad,X360,2013,Sports,D3Publisher,0.01,,,4.5,10,Monkey Bar Games,E,Europe,0.01
Turbo: Super Stunt Squad,X360,2013,Sports,D3Publisher,0.01,,,4.5,10,Monkey Bar Games,E,Japan,0
Turbo: Super Stunt Squad,X360,2013,Sports,D3Publisher,0.01,,,4.5,10,Monkey Bar Games,E,Other Region,0
Ishin Renka: Ryouma Gaiden,PSP,2010,Adventure,D3Publisher,0.01,,,,,,,North America,0
Ishin Renka: Ryouma Gaiden,PSP,2010,Adventure,D3Publisher,0.01,,,,,,,Europe,0
Ishin Renka: Ryouma Gaiden,PSP,2010,Adventure,D3Publisher,0.01,,,,,,,Japan,0.01
Ishin Renka: Ryouma Gaiden,PSP,2010,Adventure,D3Publisher,0.01,,,,,,,Other Region,0
Act of Aggression,PC,2015,Strategy,Focus Home Interactive,0.01,71,37,7.1,93,Eugen Systems,,North America,0
Act of Aggression,PC,2015,Strategy,Focus Home Interactive,0.01,71,37,7.1,93,Eugen Systems,,Europe,0.01
Act of Aggression,PC,2015,Strategy,Focus Home Interactive,0.01,71,37,7.1,93,Eugen Systems,,Japan,0
Act of Aggression,PC,2015,Strategy,Focus Home Interactive,0.01,71,37,7.1,93,Eugen Systems,,Other Region,0
Shirahana no Ori: Hiiro no Kakera 4 - Shiki no Uta,PSP,2013,Adventure,Idea Factory,0.01,,,,,,,North America,0
Shirahana no Ori: Hiiro no Kakera 4 - Shiki no Uta,PSP,2013,Adventure,Idea Factory,0.01,,,,,,,Europe,0
Shirahana no Ori: Hiiro no Kakera 4 - Shiki no Uta,PSP,2013,Adventure,Idea Factory,0.01,,,,,,,Japan,0.01
Shirahana no Ori: Hiiro no Kakera 4 - Shiki no Uta,PSP,2013,Adventure,Idea Factory,0.01,,,,,,,Other Region,0
Fallout Anthology,PC,2015,Action,Bethesda Softworks,0.01,,,8.3,12,Various,,North America,0
Fallout Anthology,PC,2015,Action,Bethesda Softworks,0.01,,,8.3,12,Various,,Europe,0.01
Fallout Anthology,PC,2015,Action,Bethesda Softworks,0.01,,,8.3,12,Various,,Japan,0
Fallout Anthology,PC,2015,Action,Bethesda Softworks,0.01,,,8.3,12,Various,,Other Region,0
Fate/kaleid liner Prisma Illya,3DS,2014,Action,Kadokawa Games,0.01,,,,,,,North America,0
Fate/kaleid liner Prisma Illya,3DS,2014,Action,Kadokawa Games,0.01,,,,,,,Europe,0
Fate/kaleid liner Prisma Illya,3DS,2014,Action,Kadokawa Games,0.01,,,,,,,Japan,0.01
Fate/kaleid liner Prisma Illya,3DS,2014,Action,Kadokawa Games,0.01,,,,,,,Other Region,0
Young Justice: Legacy,X360,2013,Action,Namco Bandai Games,0.01,,,6.2,10,Freedom Factory Studios,T,North America,0
Young Justice: Legacy,X360,2013,Action,Namco Bandai Games,0.01,,,6.2,10,Freedom Factory Studios,T,Europe,0.01
Young Justice: Legacy,X360,2013,Action,Namco Bandai Games,0.01,,,6.2,10,Freedom Factory Studios,T,Japan,0
Young Justice: Legacy,X360,2013,Action,Namco Bandai Games,0.01,,,6.2,10,Freedom Factory Studios,T,Other Region,0
Arabians Lost: The Engagement on Desert,PSP,2012,Adventure,Quinrose,0.01,,,,,,,North America,0
Arabians Lost: The Engagement on Desert,PSP,2012,Adventure,Quinrose,0.01,,,,,,,Europe,0
Arabians Lost: The Engagement on Desert,PSP,2012,Adventure,Quinrose,0.01,,,,,,,Japan,0.01
Arabians Lost: The Engagement on Desert,PSP,2012,Adventure,Quinrose,0.01,,,,,,,Other Region,0
TrackMania Turbo,PC,2016,Action,Ubisoft,0.01,79,13,6.8,42,Nadeo,E,North America,0
TrackMania Turbo,PC,2016,Action,Ubisoft,0.01,79,13,6.8,42,Nadeo,E,Europe,0.01
TrackMania Turbo,PC,2016,Action,Ubisoft,0.01,79,13,6.8,42,Nadeo,E,Japan,0
TrackMania Turbo,PC,2016,Action,Ubisoft,0.01,79,13,6.8,42,Nadeo,E,Other Region,0
Minds and Mystery: 5 Game Pack,PC,2014,Action,Focus Multimedia,0.01,,,,,,,North America,0
Minds and Mystery: 5 Game Pack,PC,2014,Action,Focus Multimedia,0.01,,,,,,,Europe,0.01
Minds and Mystery: 5 Game Pack,PC,2014,Action,Focus Multimedia,0.01,,,,,,,Japan,0
Minds and Mystery: 5 Game Pack,PC,2014,Action,Focus Multimedia,0.01,,,,,,,Other Region,0
S.Y.K: Shinsetsu Saiyuuki Portable,PSP,2010,Adventure,Idea Factory,0.01,,,,,,,North America,0
S.Y.K: Shinsetsu Saiyuuki Portable,PSP,2010,Adventure,Idea Factory,0.01,,,,,,,Europe,0
S.Y.K: Shinsetsu Saiyuuki Portable,PSP,2010,Adventure,Idea Factory,0.01,,,,,,,Japan,0.01
S.Y.K: Shinsetsu Saiyuuki Portable,PSP,2010,Adventure,Idea Factory,0.01,,,,,,,Other Region,0
Akatsuki no Amaneka to Aoi Kyojin,PSP,2010,Strategy,CyberFront,0.01,,,,,,,North America,0
Akatsuki no Amaneka to Aoi Kyojin,PSP,2010,Strategy,CyberFront,0.01,,,,,,,Europe,0
Akatsuki no Amaneka to Aoi Kyojin,PSP,2010,Strategy,CyberFront,0.01,,,,,,,Japan,0.01
Akatsuki no Amaneka to Aoi Kyojin,PSP,2010,Strategy,CyberFront,0.01,,,,,,,Other Region,0
John Daly's ProStroke Golf,X360,2010,Sports,O-Games,0.01,57,5,,,Gusto Games,E,North America,0.01
John Daly's ProStroke Golf,X360,2010,Sports,O-Games,0.01,57,5,,,Gusto Games,E,Europe,0
John Daly's ProStroke Golf,X360,2010,Sports,O-Games,0.01,57,5,,,Gusto Games,E,Japan,0
John Daly's ProStroke Golf,X360,2010,Sports,O-Games,0.01,57,5,,,Gusto Games,E,Other Region,0
Chaos;Child,PS3,2015,Adventure,5pb,0.01,,,,,,,North America,0
Chaos;Child,PS3,2015,Adventure,5pb,0.01,,,,,,,Europe,0
Chaos;Child,PS3,2015,Adventure,5pb,0.01,,,,,,,Japan,0.01
Chaos;Child,PS3,2015,Adventure,5pb,0.01,,,,,,,Other Region,0
Sakura-Sou no Pet na Kanojo,PSV,2013,Adventure,Kadokawa Games,0.01,,,,,,,North America,0
Sakura-Sou no Pet na Kanojo,PSV,2013,Adventure,Kadokawa Games,0.01,,,,,,,Europe,0
Sakura-Sou no Pet na Kanojo,PSV,2013,Adventure,Kadokawa Games,0.01,,,,,,,Japan,0.01
Sakura-Sou no Pet na Kanojo,PSV,2013,Adventure,Kadokawa Games,0.01,,,,,,,Other Region,0
Cartoon Network Battle Crashers,3DS,2016,Action,FuRyu Corporation,0.01,,,,,Magic Pockets,E10+,North America,0.01
Cartoon Network Battle Crashers,3DS,2016,Action,FuRyu Corporation,0.01,,,,,Magic Pockets,E10+,Europe,0
Cartoon Network Battle Crashers,3DS,2016,Action,FuRyu Corporation,0.01,,,,,Magic Pockets,E10+,Japan,0
Cartoon Network Battle Crashers,3DS,2016,Action,FuRyu Corporation,0.01,,,,,Magic Pockets,E10+,Other Region,0
Wand of Fortune: Mirai e no Prologue,PS2,2010,Adventure,Idea Factory,0.01,,,,,,,North America,0
Wand of Fortune: Mirai e no Prologue,PS2,2010,Adventure,Idea Factory,0.01,,,,,,,Europe,0
Wand of Fortune: Mirai e no Prologue,PS2,2010,Adventure,Idea Factory,0.01,,,,,,,Japan,0.01
Wand of Fortune: Mirai e no Prologue,PS2,2010,Adventure,Idea Factory,0.01,,,,,,,Other Region,0
Super Dungeon Bros,PS4,2016,Action,Nordic Games,0.01,42,9,2.3,7,React Games,E10+,North America,0.01
Super Dungeon Bros,PS4,2016,Action,Nordic Games,0.01,42,9,2.3,7,React Games,E10+,Europe,0
Super Dungeon Bros,PS4,2016,Action,Nordic Games,0.01,42,9,2.3,7,React Games,E10+,Japan,0
Super Dungeon Bros,PS4,2016,Action,Nordic Games,0.01,42,9,2.3,7,React Games,E10+,Other Region,0
Ride,X360,2015,Racing,Milestone S.r.l.,0.01,,,,,Milestone S.r.l,,North America,0
Ride,X360,2015,Racing,Milestone S.r.l.,0.01,,,,,Milestone S.r.l,,Europe,0.01
Ride,X360,2015,Racing,Milestone S.r.l.,0.01,,,,,Milestone S.r.l,,Japan,0
Ride,X360,2015,Racing,Milestone S.r.l.,0.01,,,,,Milestone S.r.l,,Other Region,0
thinkSMART: Chess for Kids,DS,2011,Misc,Mentor Interactive,0.01,,,,,Mentor Interactive,E,North America,0.01
thinkSMART: Chess for Kids,DS,2011,Misc,Mentor Interactive,0.01,,,,,Mentor Interactive,E,Europe,0
thinkSMART: Chess for Kids,DS,2011,Misc,Mentor Interactive,0.01,,,,,Mentor Interactive,E,Japan,0
thinkSMART: Chess for Kids,DS,2011,Misc,Mentor Interactive,0.01,,,,,Mentor Interactive,E,Other Region,0
Saint Seiya Omega: Ultimate Cosmo,PSP,2012,Fighting,Namco Bandai Games,0.01,,,,,,,North America,0
Saint Seiya Omega: Ultimate Cosmo,PSP,2012,Fighting,Namco Bandai Games,0.01,,,,,,,Europe,0
Saint Seiya Omega: Ultimate Cosmo,PSP,2012,Fighting,Namco Bandai Games,0.01,,,,,,,Japan,0.01
Saint Seiya Omega: Ultimate Cosmo,PSP,2012,Fighting,Namco Bandai Games,0.01,,,,,,,Other Region,0
God Eater Off Shot: Tachibana Sakuya-hen Twin Pack & Animation Vol.7,PS4,2016,Action,Namco Bandai Games,0.01,,,,,,,North America,0
God Eater Off Shot: Tachibana Sakuya-hen Twin Pack & Animation Vol.7,PS4,2016,Action,Namco Bandai Games,0.01,,,,,,,Europe,0
God Eater Off Shot: Tachibana Sakuya-hen Twin Pack & Animation Vol.7,PS4,2016,Action,Namco Bandai Games,0.01,,,,,,,Japan,0.01
God Eater Off Shot: Tachibana Sakuya-hen Twin Pack & Animation Vol.7,PS4,2016,Action,Namco Bandai Games,0.01,,,,,,,Other Region,0
"Sakigake!! Otokojuku - Nihon yo, Kore ga Otoko Dearu!",PS3,2014,Fighting,Namco Bandai Games,0.01,,,,,,,North America,0
"Sakigake!! Otokojuku - Nihon yo, Kore ga Otoko Dearu!",PS3,2014,Fighting,Namco Bandai Games,0.01,,,,,,,Europe,0
"Sakigake!! Otokojuku - Nihon yo, Kore ga Otoko Dearu!",PS3,2014,Fighting,Namco Bandai Games,0.01,,,,,,,Japan,0.01
"Sakigake!! Otokojuku - Nihon yo, Kore ga Otoko Dearu!",PS3,2014,Fighting,Namco Bandai Games,0.01,,,,,,,Other Region,0
Sherlock Holmes: The Devil's Daughter,PS4,2016,Adventure,Bigben Interactive,0.01,70,27,6.8,64,Frogwares,T,North America,0.01
Sherlock Holmes: The Devil's Daughter,PS4,2016,Adventure,Bigben Interactive,0.01,70,27,6.8,64,Frogwares,T,Europe,0
Sherlock Holmes: The Devil's Daughter,PS4,2016,Adventure,Bigben Interactive,0.01,70,27,6.8,64,Frogwares,T,Japan,0
Sherlock Holmes: The Devil's Daughter,PS4,2016,Adventure,Bigben Interactive,0.01,70,27,6.8,64,Frogwares,T,Other Region,0
Root Letter,PS4,2016,Adventure,PQube,0.01,69,13,7.5,11,Kadokawa,,North America,0
Root Letter,PS4,2016,Adventure,PQube,0.01,69,13,7.5,11,Kadokawa,,Europe,0
Root Letter,PS4,2016,Adventure,PQube,0.01,69,13,7.5,11,Kadokawa,,Japan,0.01
Root Letter,PS4,2016,Adventure,PQube,0.01,69,13,7.5,11,Kadokawa,,Other Region,0
River City Ransom SP,3DS,2016,Action,Arc System Works,0.01,,,,,,,North America,0
River City Ransom SP,3DS,2016,Action,Arc System Works,0.01,,,,,,,Europe,0
River City Ransom SP,3DS,2016,Action,Arc System Works,0.01,,,,,,,Japan,0.01
River City Ransom SP,3DS,2016,Action,Arc System Works,0.01,,,,,,,Other Region,0
Aladdin Magic Racer,Wii,2011,Racing,Big Ben Interactive,0.01,,,,,"Bigben Interactive, Red Wagon Games",E,North America,0.01
Aladdin Magic Racer,Wii,2011,Racing,Big Ben Interactive,0.01,,,,,"Bigben Interactive, Red Wagon Games",E,Europe,0
Aladdin Magic Racer,Wii,2011,Racing,Big Ben Interactive,0.01,,,,,"Bigben Interactive, Red Wagon Games",E,Japan,0
